record_id,actual_label,actual_class,ae_score,ae_prediction_0.5pct,ae_prediction_1pct,ae_prediction_3pct,ae_status_0.5pct,ae_status_1pct,ae_status_3pct,default_threshold,default_prediction,default_status,correct_prediction,top_feature_1,top_feature_1_error,top_feature_2,top_feature_2_error,top_feature_3,top_feature_3_error
15433,1,Attack,0.1745973930068264,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,4.261248001964072,feature_22,0.9530081878805028,feature_23,0.8523414575273671
15434,1,Attack,0.1611094235674544,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,3.4278564696019678,feature_22,0.9648591584764041,feature_23,0.8601491596143893
15435,1,Attack,0.2432464081189435,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,6.148751618077402,feature_22,1.0191350715472822,feature_23,0.8431354636574684
15436,1,Attack,0.10755692914870522,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,1.4159003232902658,feature_22,1.0466036393083868,feature_23,0.933389590950501
15437,1,Attack,0.18116480202706262,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,3.6949615638280746,feature_22,1.0215735029720605,feature_23,0.8532934669589987
15438,1,Attack,0.17138696995633884,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,3.748601968977818,feature_22,1.0308053563395703,feature_23,0.8804682404793776
15439,1,Attack,0.19622052507251805,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,4.691486588512712,feature_22,1.0158636107418175,feature_23,0.8700533659764089
15440,1,Attack,0.23013918600413294,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,6.089368545569831,feature_22,0.9789210277993767,feature_23,0.8526564416882467
15441,1,Attack,0.14731330125384431,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,2.887850512741319,feature_22,0.9598533737007529,feature_23,0.8581477843406384
15442,1,Attack,0.17138696995633884,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,3.748601968977818,feature_22,1.0308053563395703,feature_23,0.8804682404793776
15443,1,Attack,0.09595254730473177,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_22,1.0403464606497437,feature_23,0.8875832448931045,feature_15,0.6991612502051027
15444,1,Attack,0.19622052507251805,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,4.691486588512712,feature_22,1.0158636107418175,feature_23,0.8700533659764089
15445,1,Attack,0.23013918600413294,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,6.089368545569831,feature_22,0.9789210277993767,feature_23,0.8526564416882467
15446,1,Attack,0.20178163005121674,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,4.643903470802624,feature_22,1.047997810194886,feature_23,0.8914260615444489
15447,1,Attack,0.19746974685266794,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,4.69620935290009,feature_22,1.0206669091858203,feature_23,0.8686164658957773
15448,1,Attack,0.17138696995633884,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,3.748601968977818,feature_22,1.0308053563395703,feature_23,0.8804682404793776
15449,1,Attack,0.17873272987769712,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,3.66730211641576,feature_22,1.027651271130381,feature_23,0.8635254226193914
15450,1,Attack,0.15040312527121105,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,2.9591061721981724,feature_22,1.037120498458762,feature_23,0.8934380756512903
15451,1,Attack,0.11692258521568581,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,1.7609511948760306,feature_22,1.045161403510079,feature_23,0.9128391690381099
15452,1,Attack,0.19043063689049325,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,4.672511030686758,feature_22,0.990967022619671,feature_23,0.8658838840335967
15453,1,Attack,0.11225092206257387,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,1.4561553499403197,feature_22,1.0635744206766162,feature_23,0.9039580215009844
15454,1,Attack,0.06278873391730526,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_23,0.8283456385711772,feature_22,0.8032356600530335,feature_16,0.2680909116750375
15455,1,Attack,0.17663831702523777,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,3.9762112368529907,feature_22,1.0209183926074274,feature_23,0.8880202088349165
15456,1,Attack,0.15597962079427766,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,2.9388808675007567,feature_22,1.0667476585995814,feature_23,0.9038871002200521
15457,1,Attack,0.15040312527121105,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,2.9591061721981724,feature_22,1.037120498458762,feature_23,0.8934380756512903
15458,1,Attack,0.19043063689049325,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,4.672511030686758,feature_22,0.990967022619671,feature_23,0.8658838840335967
15459,1,Attack,0.1986698891593934,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,4.640735015719888,feature_22,0.9745285782266819,feature_23,0.8478361433517421
15460,1,Attack,0.248434633642977,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,5.97142190571481,feature_22,1.0282916139933604,feature_14,0.9844094115764881
15461,1,Attack,0.21330930169379864,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,4.572377058404245,feature_22,1.0213773574208886,feature_14,0.9922562882089616
15462,1,Attack,0.15597962079427766,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,2.9388808675007567,feature_22,1.0667476585995814,feature_23,0.9038871002200521
15463,1,Attack,0.1986698891593934,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,4.640735015719888,feature_22,0.9745285782266819,feature_23,0.8478361433517421
15464,1,Attack,0.23147636174199118,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,6.08219221327561,feature_22,0.9909703453729577,feature_23,0.8555193880009746
15465,1,Attack,0.20992959218712515,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,4.5413600356152415,feature_22,1.0200674726218182,feature_14,1.0163362086305885
15466,1,Attack,0.23224029251745013,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,6.1261089314582415,feature_22,0.977853905726537,feature_23,0.8470845531735469
15467,1,Attack,0.15040312527121105,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,2.9591061721981724,feature_22,1.037120498458762,feature_23,0.8934380756512903
15468,1,Attack,0.1935249713747589,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,4.674507930630249,feature_22,1.0041695097425531,feature_23,0.8758649415309725
15469,1,Attack,0.2059023960761706,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,5.105692411249882,feature_22,1.0047848103682924,feature_23,0.8706073692072833
15470,1,Attack,0.23147636174199118,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,6.08219221327561,feature_22,0.9909703453729577,feature_23,0.8555193880009746
15471,1,Attack,0.1986698891593934,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,4.640735015719888,feature_22,0.9745285782266819,feature_23,0.8478361433517421
15472,1,Attack,0.21647573520455307,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,5.246914909910912,feature_22,0.9809762562997868,feature_14,0.8586588029860015
15473,1,Attack,0.2432464081189435,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,6.148751618077402,feature_22,1.0191350715472822,feature_23,0.8431354636574684
15474,1,Attack,0.15040312527121105,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,2.9591061721981724,feature_22,1.037120498458762,feature_23,0.8934380756512903
15475,1,Attack,0.1935249713747589,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,4.674507930630249,feature_22,1.0041695097425531,feature_23,0.8758649415309725
15476,1,Attack,0.1986698891593934,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,4.640735015719888,feature_22,0.9745285782266819,feature_23,0.8478361433517421
15477,1,Attack,0.21118060032772337,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,5.039728922002441,feature_22,0.9794380542144978,feature_14,0.863296136292215
15478,1,Attack,0.18544361490747466,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,4.200885537678293,feature_22,1.0348149064709702,feature_23,0.8901057544485378
15479,1,Attack,0.21647573520455307,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,5.246914909910912,feature_22,0.9809762562997868,feature_14,0.8586588029860015
15480,1,Attack,0.17138696995633884,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,3.748601968977818,feature_22,1.0308053563395703,feature_23,0.8804682404793776
15481,1,Attack,0.1986698891593934,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,4.640735015719888,feature_22,0.9745285782266819,feature_23,0.8478361433517421
15482,1,Attack,0.1913410075599452,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,4.683055486826797,feature_22,0.9893585152699558,feature_23,0.8657008353057185
15483,1,Attack,0.1935249713747589,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,4.674507930630249,feature_22,1.0041695097425531,feature_23,0.8758649415309725
15484,1,Attack,0.17138696995633884,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,3.748601968977818,feature_22,1.0308053563395703,feature_23,0.8804682404793776
15485,1,Attack,0.17504235189783318,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,3.64437216548299,feature_22,0.9707440990797664,feature_14,0.8999543901252951
15486,1,Attack,0.18544361490747466,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,4.200885537678293,feature_22,1.0348149064709702,feature_23,0.8901057544485378
15487,1,Attack,0.21118060032772337,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,5.039728922002441,feature_22,0.9794380542144978,feature_14,0.863296136292215
15488,1,Attack,0.1913410075599452,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,4.683055486826797,feature_22,0.9893585152699558,feature_23,0.8657008353057185
15489,1,Attack,0.11522648172641486,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,1.746811035939153,feature_22,1.0357692525316367,feature_23,0.9217221285269881
15490,1,Attack,0.2303192060150447,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,5.680187847061873,feature_22,1.0381402803558473,feature_23,0.8806014403987241
15491,1,Attack,0.10041322033252867,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_22,1.0966624703701342,feature_23,0.9466546899676951,feature_15,0.7117942007093948
15492,1,Attack,0.10362623173223776,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_22,1.0647493159770107,feature_15,1.0567693702786756,feature_23,0.9266709257436254
15493,1,Attack,0.23855840427711147,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,5.991338049914016,feature_22,1.0421297386656647,feature_23,0.9041324322486963
15494,1,Attack,0.189486458267578,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,4.705099614025622,feature_22,0.9727098396099478,feature_23,0.858851291334368
15495,1,Attack,0.22571110977067962,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,5.473963752703179,feature_22,0.9790692917777619,feature_14,0.8773745665625083
15496,1,Attack,0.1982311937035746,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,4.660042009692512,feature_22,1.0293247048687135,feature_23,0.8848509350525058
15497,1,Attack,0.2303192060150447,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,5.680187847061873,feature_22,1.0381402803558473,feature_23,0.8806014403987241
15498,1,Attack,0.24559948522641026,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,5.9758571299392775,feature_22,1.015564937029012,feature_14,0.9744696096360566
15499,1,Attack,0.10362623173223776,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_22,1.0647493159770107,feature_15,1.0567693702786756,feature_23,0.9266709257436254
15500,1,Attack,0.23855840427711147,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,5.991338049914016,feature_22,1.0421297386656647,feature_23,0.9041324322486963
15501,1,Attack,0.2451505063433406,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,6.084755533036819,feature_22,1.0455148604331868,feature_23,0.8694459334495344
15502,1,Attack,0.22571110977067962,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,5.473963752703179,feature_22,0.9790692917777619,feature_14,0.8773745665625083
15503,1,Attack,0.189486458267578,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,4.705099614025622,feature_22,0.9727098396099478,feature_23,0.858851291334368
15504,1,Attack,0.2303192060150447,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,5.680187847061873,feature_22,1.0381402803558473,feature_23,0.8806014403987241
15505,1,Attack,0.24559948522641026,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,5.9758571299392775,feature_22,1.015564937029012,feature_14,0.9744696096360566
15506,1,Attack,0.23855840427711147,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,5.991338049914016,feature_22,1.0421297386656647,feature_23,0.9041324322486963
15507,1,Attack,0.18157871370252993,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,3.8966584146526007,feature_22,0.9721733176638878,feature_14,0.8925969912992777
15508,1,Attack,0.08226577085180531,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_22,1.0502361800465678,feature_23,0.9321302513541971,feature_15,0.40073074829367944
15509,1,Attack,0.2303192060150447,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,5.680187847061873,feature_22,1.0381402803558473,feature_23,0.8806014403987241
15510,1,Attack,0.2451505063433406,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,6.084755533036819,feature_22,1.0455148604331868,feature_23,0.8694459334495344
15511,1,Attack,0.189486458267578,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,4.705099614025622,feature_22,0.9727098396099478,feature_23,0.858851291334368
15512,1,Attack,0.24559948522641026,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,5.9758571299392775,feature_22,1.015564937029012,feature_14,0.9744696096360566
15513,1,Attack,0.23855840427711147,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,5.991338049914016,feature_22,1.0421297386656647,feature_23,0.9041324322486963
15514,1,Attack,0.2059023960761706,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,5.105692411249882,feature_22,1.0047848103682924,feature_23,0.8706073692072833
15515,1,Attack,0.2303192060150447,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,5.680187847061873,feature_22,1.0381402803558473,feature_23,0.8806014403987241
15516,1,Attack,0.18298457482872674,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,3.8881100415298246,feature_22,0.9720937453971068,feature_14,0.9200437337608776
15517,1,Attack,0.189486458267578,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,4.705099614025622,feature_22,0.9727098396099478,feature_23,0.858851291334368
15518,1,Attack,0.24559948522641026,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,5.9758571299392775,feature_22,1.015564937029012,feature_14,0.9744696096360566
15519,1,Attack,0.23855840427711147,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,5.991338049914016,feature_22,1.0421297386656647,feature_23,0.9041324322486963
15520,1,Attack,0.2451505063433406,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,6.084755533036819,feature_22,1.0455148604331868,feature_23,0.8694459334495344
15521,1,Attack,0.2059023960761706,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,5.105692411249882,feature_22,1.0047848103682924,feature_23,0.8706073692072833
15522,1,Attack,0.1986698891593934,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,4.640735015719888,feature_22,0.9745285782266819,feature_23,0.8478361433517421
15523,1,Attack,0.18298457482872674,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,3.8881100415298246,feature_22,0.9720937453971068,feature_14,0.9200437337608776
15524,1,Attack,0.226570514971182,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,5.941993881724711,feature_22,0.9762127359626369,feature_23,0.8475051502013999
15525,1,Attack,0.19766144794554824,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,4.662028071439643,feature_22,1.0265864087634782,feature_23,0.8836968992333285
15526,1,Attack,0.2059023960761706,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,5.105692411249882,feature_22,1.0047848103682924,feature_23,0.8706073692072833
15527,1,Attack,0.2451505063433406,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,6.084755533036819,feature_22,1.0455148604331868,feature_23,0.8694459334495344
15528,1,Attack,0.1986698891593934,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,4.640735015719888,feature_22,0.9745285782266819,feature_23,0.8478361433517421
15529,1,Attack,0.2078186315952266,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,4.552078735301096,feature_22,1.0042782190579516,feature_14,1.0034952737404348
15530,1,Attack,0.18298457482872674,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,3.8881100415298246,feature_22,0.9720937453971068,feature_14,0.9200437337608776
15531,1,Attack,0.19766144794554824,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,4.662028071439643,feature_22,1.0265864087634782,feature_23,0.8836968992333285
15532,1,Attack,0.19043063689049325,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,4.672511030686758,feature_22,0.990967022619671,feature_23,0.8658838840335967
15533,1,Attack,0.10364865363530489,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_22,1.0789689809517,feature_15,1.0743212727020006,feature_23,0.9517444001392372
15534,1,Attack,0.2451505063433406,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,6.084755533036819,feature_22,1.0455148604331868,feature_23,0.8694459334495344
15535,1,Attack,0.19744230236220334,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,4.675930042432853,feature_22,1.0322943391010995,feature_23,0.8741367855511237
15536,1,Attack,0.1968319043096677,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,4.689156961260457,feature_22,1.0190513135490278,feature_23,0.8713925784994112
15537,1,Attack,0.2078186315952266,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,4.552078735301096,feature_22,1.0042782190579516,feature_14,1.0034952737404348
15538,1,Attack,0.19766144794554824,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,4.662028071439643,feature_22,1.0265864087634782,feature_23,0.8836968992333285
15539,1,Attack,0.19043063689049325,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,4.672511030686758,feature_22,0.990967022619671,feature_23,0.8658838840335967
15540,1,Attack,0.1572992919467713,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,3.2444478246335433,feature_22,1.0298087818524806,feature_23,0.8827302292082015
15541,1,Attack,0.24294607289718043,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,6.000556172830644,feature_22,1.0019908313284418,feature_14,0.9375402849431703
15542,1,Attack,0.20348789529004294,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,4.631159368140877,feature_22,1.0001452021852089,feature_23,0.8522167402141803
15543,1,Attack,0.23203963863655094,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,5.651756186148259,feature_22,0.97901656654685,feature_14,0.8997014757727287
15544,1,Attack,0.14412865517035245,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,2.621291038163732,feature_22,1.032489591979413,feature_23,0.8921753079681685
15545,1,Attack,0.21038473687655918,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,5.113295071649029,feature_22,1.0244607531867587,feature_23,0.8697819615337041
15546,1,Attack,0.1572992919467713,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,3.2444478246335433,feature_22,1.0298087818524806,feature_23,0.8827302292082015
15547,1,Attack,0.18157871370252993,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,3.8966584146526007,feature_22,0.9721733176638878,feature_14,0.8925969912992777
15548,1,Attack,0.24294607289718043,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,6.000556172830644,feature_22,1.0019908313284418,feature_14,0.9375402849431703
15549,1,Attack,0.23203963863655094,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,5.651756186148259,feature_22,0.97901656654685,feature_14,0.8997014757727287
15550,1,Attack,0.14412865517035245,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,2.621291038163732,feature_22,1.032489591979413,feature_23,0.8921753079681685
15551,1,Attack,0.24319376826008343,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,5.9963829756113,feature_22,0.9930108549065721,feature_14,0.9642978707983797
15552,1,Attack,0.2020709120471983,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,5.153719327755251,feature_22,0.9657255119806365,feature_23,0.8479177011176411
15553,1,Attack,0.10958348088354701,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,1.4183771679778368,feature_22,1.0586450785047106,feature_23,0.9328193533295668
15554,1,Attack,0.24294607289718043,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,6.000556172830644,feature_22,1.0019908313284418,feature_14,0.9375402849431703
15555,1,Attack,0.23203963863655094,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,5.651756186148259,feature_22,0.97901656654685,feature_14,0.8997014757727287
15556,1,Attack,0.18157871370252993,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,3.8966584146526007,feature_22,0.9721733176638878,feature_14,0.8925969912992777
15557,1,Attack,0.16305406192493138,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,3.4366759009857852,feature_22,0.9647378508330497,feature_23,0.8521526105092159
15558,1,Attack,0.2020709120471983,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,5.153719327755251,feature_22,0.9657255119806365,feature_23,0.8479177011176411
15559,1,Attack,0.10958348088354701,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,1.4183771679778368,feature_22,1.0586450785047106,feature_23,0.9328193533295668
15560,1,Attack,0.24319376826008343,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,5.9963829756113,feature_22,0.9930108549065721,feature_14,0.9642978707983797
15561,1,Attack,0.23203963863655094,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,5.651756186148259,feature_22,0.97901656654685,feature_14,0.8997014757727287
15562,1,Attack,0.24294607289718043,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,6.000556172830644,feature_22,1.0019908313284418,feature_14,0.9375402849431703
15563,1,Attack,0.17646793551079315,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,3.923733832531471,feature_22,0.9736739288584886,feature_23,0.8583983154260899
15564,1,Attack,0.16305406192493138,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,3.4366759009857852,feature_22,0.9647378508330497,feature_23,0.8521526105092159
15565,1,Attack,0.23203963863655094,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,5.651756186148259,feature_22,0.97901656654685,feature_14,0.8997014757727287
15566,1,Attack,0.15770777886029563,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,3.2084724168281062,feature_22,1.0411581128694394,feature_23,0.8989504340485566
15567,1,Attack,0.2022939684787391,1,1,1,Anomaly,Anomaly,Anomaly,0.036467666841251495,1,Anomaly,True,feature_15,5.152711462091581,feature_22,0.9668539820743263,feature_23,0.8453085103689892
