record_id,actual_label,actual_class,if_score,if_score_normalized,if_prediction_1pct,if_status_1pct,ae_score,ae_score_normalized,ae_prediction_1pct,ae_status_1pct,if_ae_agreement,hybrid_score,hybrid_prediction_0.5pct,hybrid_status_0.5pct,hybrid_prediction_1pct,hybrid_status_1pct,hybrid_prediction_3pct,hybrid_status_3pct,default_threshold,default_prediction,default_status,correct_prediction
10301,1,Attack,0.43225142390959104,0.8026687445212818,0,Normal,0.008016975,0.8025713450861985,0,Normal,Neither,0.8026200448037402,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10302,1,Attack,0.4529092238635013,0.8980227914678095,0,Normal,0.0048451326,0.675952079477939,0,Normal,Neither,0.7869874354728743,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10303,1,Attack,0.45965232451988713,0.9171130807441317,0,Normal,0.043505926,0.9927924418038375,1,Anomaly,AE only,0.9549527612739845,0,Normal,0,Normal,1,Anomaly,0.9800818155254699,0,Normal,0
10304,1,Attack,0.49691825284417546,0.9702931722996007,0,Normal,0.025584593,0.9755527417940976,0,Normal,Neither,0.9729229570468492,0,Normal,0,Normal,1,Anomaly,0.9800818155254699,0,Normal,0
10305,1,Attack,0.6705943156480726,0.9998052011298334,1,Anomaly,0.11905278,0.9991234050842505,1,Anomaly,Both anomaly,0.9994643031070419,1,Anomaly,1,Anomaly,1,Anomaly,0.9800818155254699,1,Anomaly,1
10306,1,Attack,0.38257894193040465,0.43820005843966103,0,Normal,0.039927512,0.9924028440635044,1,Anomaly,AE only,0.7153014512515827,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10307,1,Attack,0.6019668306392324,0.9981494107334178,1,Anomaly,0.06554071,0.9984416090386675,1,Anomaly,Both anomaly,0.9982955098860427,1,Anomaly,1,Anomaly,1,Anomaly,0.9800818155254699,1,Anomaly,1
10308,1,Attack,0.4080002936813868,0.6460504529073732,0,Normal,0.001948873,0.4122918087075095,0,Normal,Neither,0.5291711308074414,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10309,1,Attack,0.3685357413303124,0.22411610012661926,0,Normal,0.004517306,0.6568617902016168,0,Normal,Neither,0.4404889451641181,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10310,1,Attack,0.43421685083351985,0.8147462744716081,0,Normal,0.0078596,0.7976039738969514,0,Normal,Neither,0.8061751241842797,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10311,1,Attack,0.5284216679330864,0.9850978864322587,0,Normal,0.007381749,0.7825070614590436,0,Normal,Neither,0.8838024739456511,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10312,1,Attack,0.390884127452283,0.5247881562286939,0,Normal,0.038134877,0.9910392519723386,1,Anomaly,AE only,0.7579137041005162,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10313,1,Attack,0.42501669774609674,0.752021038277978,0,Normal,0.0038600368,0.6137138404597253,0,Normal,Neither,0.6828674393688516,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10314,1,Attack,0.38213938050588425,0.4327456900749976,0,Normal,0.004900054,0.6800428557514366,0,Normal,Neither,0.5563942729132171,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10315,1,Attack,0.5709585055426886,0.995422226551086,1,Anomaly,0.04965667,0.9958118242914191,1,Anomaly,Both anomaly,0.9956170254212526,1,Anomaly,1,Anomaly,1,Anomaly,0.9800818155254699,1,Anomaly,1
10316,1,Attack,0.3758584097755755,0.3463523911561313,0,Normal,0.004929422,0.6815038472776858,0,Normal,Neither,0.5139281192169085,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10317,1,Attack,0.46862805849564226,0.9358137722801207,0,Normal,0.0043875435,0.6477062433037888,0,Normal,Neither,0.7917600077919548,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10318,1,Attack,0.37284132502688144,0.29706827700399335,0,Normal,0.0011544784,0.25655011200935035,0,Normal,Neither,0.27680919450667185,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10319,1,Attack,0.43706602192260036,0.8294535891691828,0,Normal,0.0070887813,0.7728645173857992,0,Normal,Neither,0.801159053277491,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10320,1,Attack,0.4892023692651151,0.964059608454271,0,Normal,0.03078322,0.9847082886919256,0,Normal,Neither,0.9743839485730983,0,Normal,0,Normal,1,Anomaly,0.9800818155254699,0,Normal,0
10321,1,Attack,0.40092080093480065,0.6043634946917308,0,Normal,0.0109744845,0.865783578455245,0,Normal,Neither,0.735073536573488,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10322,1,Attack,0.4080419711360496,0.6460504529073732,0,Normal,0.0068476256,0.7636115710528879,0,Normal,Neither,0.7048310119801305,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10323,1,Attack,0.5279028662838162,0.9848056881270089,0,Normal,0.010563527,0.8589656179994156,0,Normal,Neither,0.9218856530632122,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10324,1,Attack,0.4082292834757277,0.6469270478231226,0,Normal,0.012337127,0.8853608649069835,0,Normal,Neither,0.7661439563650531,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10325,1,Attack,0.4732777120859664,0.9431187299113665,0,Normal,0.004395002,0.6479984416090386,0,Normal,Neither,0.7955585857602026,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10326,1,Attack,0.4119648709679454,0.6687445212817765,0,Normal,0.018589798,0.9474043050550307,0,Normal,Neither,0.8080744131684037,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10327,1,Attack,0.4896982824433936,0.9646440050647707,0,Normal,0.013412808,0.8996785818642252,0,Normal,Neither,0.9321612934644979,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10328,1,Attack,0.3729518934423289,0.29921106457582547,0,Normal,0.0011144184,0.24583617415018993,0,Normal,Neither,0.27252361936300773,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10329,1,Attack,0.43237563610604623,0.8033505405668647,0,Normal,0.00398549,0.621700594136554,0,Normal,Neither,0.7125255673517094,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10330,1,Attack,0.515171756968617,0.9805201129833447,0,Normal,0.026363347,0.9779877276711795,0,Normal,Neither,0.9792539203272621,0,Normal,0,Normal,1,Anomaly,0.9800818155254699,0,Normal,0
10331,1,Attack,0.3740853278031248,0.31839875328723094,0,Normal,0.004191418,0.6363105093990454,0,Normal,Neither,0.47735463134313816,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10332,1,Attack,0.3680601310466971,0.2152527515340411,0,Normal,0.001415286,0.31693776176098176,0,Normal,Neither,0.26609525664751144,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10333,1,Attack,0.4538925543660316,0.9016265705658907,0,Normal,0.022549396,0.9660075971559365,0,Normal,Neither,0.9338170838609137,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10334,1,Attack,0.4638047965693988,0.9260738287717931,0,Normal,0.0062389765,0.7415992987240674,0,Normal,Neither,0.8338365637479302,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10335,1,Attack,0.4478064433442827,0.8786403038862375,0,Normal,0.03880218,0.9916236485828382,1,Anomaly,AE only,0.9351319762345378,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10336,1,Attack,0.5072159304579784,0.9762345378396805,0,Normal,0.0967681,0.9990260056491672,1,Anomaly,AE only,0.9876302717444239,0,Normal,1,Anomaly,1,Anomaly,0.9800818155254699,1,Anomaly,1
10337,1,Attack,0.4632995281627567,0.9252946332911269,0,Normal,0.0058409576,0.7240674004090776,0,Normal,Neither,0.8246810168501022,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10338,1,Attack,0.5866781062234631,0.9966884192071686,1,Anomaly,0.0327819,0.9863640790883413,0,Normal,IF only,0.991526249147755,1,Anomaly,1,Anomaly,1,Anomaly,0.9800818155254699,1,Anomaly,1
10339,1,Attack,0.4807597509997428,0.9557806564721925,0,Normal,0.035564587,0.9887990649654232,0,Normal,Neither,0.9722898607188079,0,Normal,0,Normal,1,Anomaly,0.9800818155254699,0,Normal,0
10340,1,Attack,0.5106628365618725,0.9778903282360962,0,Normal,0.010574827,0.8591604168695821,0,Normal,Neither,0.9185253725528392,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10341,1,Attack,0.41376746525658553,0.6799454563163534,0,Normal,0.005031504,0.6869582156423493,0,Normal,Neither,0.6834518359793513,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10342,1,Attack,0.4485668666611855,0.8821466835492354,0,Normal,0.0037903818,0.6087464692704783,0,Normal,Neither,0.7454465764098568,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10343,1,Attack,0.5241674761122684,0.9838316937761761,0,Normal,0.010544414,0.8585760202590825,0,Normal,Neither,0.9212038570176293,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10344,1,Attack,0.49302442684903147,0.9674685886821857,0,Normal,0.014102257,0.9066913411902211,0,Normal,Neither,0.9370799649362034,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10345,1,Attack,0.5192712272425425,0.9821759033797604,0,Normal,0.036742516,0.9900652576215058,1,Anomaly,AE only,0.986120580500633,0,Normal,1,Anomaly,1,Anomaly,0.9800818155254699,1,Anomaly,1
10346,1,Attack,0.5720092530130744,0.9955196259861693,1,Anomaly,0.039053045,0.9917210480179215,1,Anomaly,Both anomaly,0.9936203370020453,1,Anomaly,1,Anomaly,1,Anomaly,0.9800818155254699,1,Anomaly,1
10347,1,Attack,0.5412270993363895,0.9882146683549236,0,Normal,0.04852785,0.9957144248563359,1,Anomaly,AE only,0.9919645466056297,1,Anomaly,1,Anomaly,1,Anomaly,0.9800818155254699,1,Anomaly,1
10348,1,Attack,0.36787376662054017,0.21164897243595987,0,Normal,0.0012198793,0.27242621992792443,0,Normal,Neither,0.24203759618194215,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10349,1,Attack,0.5720092530130744,0.9955196259861693,1,Anomaly,0.039053045,0.9917210480179215,1,Anomaly,Both anomaly,0.9936203370020453,1,Anomaly,1,Anomaly,1,Anomaly,0.9800818155254699,1,Anomaly,1
10350,1,Attack,0.45795229301272994,0.9122431089899679,0,Normal,0.0141558,0.9074705366708873,0,Normal,Neither,0.9098568228304276,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10351,1,Attack,0.546841327601797,0.9900652576215058,1,Anomaly,0.012544603,0.8878932502191488,0,Normal,IF only,0.9389792539203272,0,Normal,0,Normal,1,Anomaly,0.9800818155254699,0,Normal,0
10352,1,Attack,0.5720092530130744,0.9955196259861693,1,Anomaly,0.039053045,0.9917210480179215,1,Anomaly,Both anomaly,0.9936203370020453,1,Anomaly,1,Anomaly,1,Anomaly,0.9800818155254699,1,Anomaly,1
10353,1,Attack,0.5105639409910866,0.977792928801013,0,Normal,0.014824746,0.9146780948670498,0,Normal,Neither,0.9462355118340313,0,Normal,0,Normal,1,Anomaly,0.9800818155254699,0,Normal,0
10354,1,Attack,0.5720092530130744,0.9955196259861693,1,Anomaly,0.039053045,0.9917210480179215,1,Anomaly,Both anomaly,0.9936203370020453,1,Anomaly,1,Anomaly,1,Anomaly,0.9800818155254699,1,Anomaly,1
10355,1,Attack,0.44133842774244486,0.8515632609330865,0,Normal,0.011056554,0.866854972241161,0,Normal,Neither,0.8592091165871238,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10356,1,Attack,0.5993817754296376,0.9978572124281679,1,Anomaly,0.06634638,0.9984416090386675,1,Anomaly,Both anomaly,0.9981494107334177,1,Anomaly,1,Anomaly,1,Anomaly,0.9800818155254699,1,Anomaly,1
10357,1,Attack,0.40449168047103656,0.6265705658907178,0,Normal,0.004129695,0.632609330865881,0,Normal,Neither,0.6295899483782994,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10358,1,Attack,0.42929407575494444,0.7826044608941268,0,Normal,0.015000375,0.9163338852634655,0,Normal,Neither,0.8494691730787962,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10359,1,Attack,0.4708498039633872,0.9386383558975357,0,Normal,0.016353803,0.9275348202980422,0,Normal,Neither,0.933086588097789,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10360,1,Attack,0.475748668517027,0.9481835005356969,0,Normal,0.016651388,0.9304568033505406,0,Normal,Neither,0.9393201519431187,0,Normal,0,Normal,1,Anomaly,0.9800818155254699,0,Normal,0
10361,1,Attack,0.4674086716055846,0.9335735852732054,0,Normal,0.010379401,0.8561410343820006,0,Normal,Neither,0.894857309827603,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10362,1,Attack,0.41998368407790965,0.7210480179214961,0,Normal,0.0017133771,0.37352683354436544,0,Normal,Neither,0.5472874257329308,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10363,1,Attack,0.42025898337357903,0.7228012077529951,0,Normal,0.0018967926,0.4037206584201812,0,Normal,Neither,0.5632609330865881,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10364,1,Attack,0.384650735474927,0.4603097302035648,0,Normal,0.0046825833,0.6677705269309439,0,Normal,Neither,0.5640401285672543,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10365,1,Attack,0.4319819269875631,0.8009155546897828,0,Normal,0.0028106298,0.5243985584883608,0,Normal,Neither,0.6626570565890718,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10366,1,Attack,0.522557669237315,0.9832472971656765,0,Normal,0.031351246,0.985195285867342,0,Normal,Neither,0.9842212915165092,0,Normal,1,Anomaly,1,Anomaly,0.9800818155254699,1,Anomaly,1
10367,1,Attack,0.5015616690329742,0.9730203564819324,0,Normal,0.016715793,0.9316255965715399,0,Normal,Neither,0.9523229765267361,0,Normal,0,Normal,1,Anomaly,0.9800818155254699,0,Normal,0
10368,1,Attack,0.5649667372700462,0.9946430310704197,1,Anomaly,0.04718663,0.995422226551086,1,Anomaly,Both anomaly,0.9950326288107529,1,Anomaly,1,Anomaly,1,Anomaly,0.9800818155254699,1,Anomaly,1
10369,1,Attack,0.5823520788919168,0.9962988214668355,1,Anomaly,0.04227839,0.9927924418038375,1,Anomaly,Both anomaly,0.9945456316353365,1,Anomaly,1,Anomaly,1,Anomaly,0.9800818155254699,1,Anomaly,1
10370,1,Attack,0.43221942742646924,0.8021817473458654,0,Normal,0.006466403,0.7489042563553131,0,Normal,Neither,0.7755430018505893,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10371,1,Attack,0.503206913949652,0.9738969513976818,0,Normal,0.030315131,0.9838316937761761,0,Normal,Neither,0.9788643225869289,0,Normal,0,Normal,1,Anomaly,0.9800818155254699,0,Normal,0
10372,1,Attack,0.4701914312028158,0.9380539592870362,0,Normal,0.015177688,0.9176000779195481,0,Normal,Neither,0.9278270186032922,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10373,1,Attack,0.45377825010466866,0.9016265705658907,0,Normal,0.0073353765,0.7814356676731274,0,Normal,Neither,0.8415311191195091,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10374,1,Attack,0.4895002416490289,0.9644492061946041,0,Normal,0.0250492,0.9744813480081815,0,Normal,Neither,0.9694652771013927,0,Normal,0,Normal,1,Anomaly,0.9800818155254699,0,Normal,0
10375,1,Attack,0.5025485591948299,0.9735073536573488,0,Normal,0.004089699,0.6293951495081328,0,Normal,Neither,0.8014512515827408,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10376,1,Attack,0.4893394325385675,0.9642544073244376,0,Normal,0.00864834,0.8185448524398559,0,Normal,Neither,0.8913996298821467,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10377,1,Attack,0.46382534389624325,0.9260738287717931,0,Normal,0.0020014995,0.42047336125450474,0,Normal,Neither,0.673273595013149,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10378,1,Attack,0.5041102753960907,0.9743839485730983,0,Normal,0.028092789,0.9812019090289277,0,Normal,Neither,0.977792928801013,0,Normal,0,Normal,1,Anomaly,0.9800818155254699,0,Normal,0
10379,1,Attack,0.45717006709113905,0.9099055225479692,0,Normal,0.016446041,0.9286062140839583,0,Normal,Neither,0.9192558683159637,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10380,1,Attack,0.42077532554600866,0.7256257913704101,0,Normal,0.0046015806,0.6624135580013636,0,Normal,Neither,0.6940196746858869,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10381,1,Attack,0.5068320655816909,0.9758449400993474,0,Normal,0.03818184,0.9910392519723386,1,Anomaly,AE only,0.983442096035843,0,Normal,1,Anomaly,1,Anomaly,0.9800818155254699,1,Anomaly,1
10382,1,Attack,0.6226643320845321,0.9993182039544171,1,Anomaly,0.06302058,0.9979546118632512,1,Anomaly,Both anomaly,0.9986364079088341,1,Anomaly,1,Anomaly,1,Anomaly,0.9800818155254699,1,Anomaly,1
10383,1,Attack,0.41154385807285876,0.665725138794195,0,Normal,0.011013487,0.8661731761955781,0,Normal,Neither,0.7659491574948866,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10384,1,Attack,0.4496604434801771,0.8857504626473166,0,Normal,0.009754061,0.8449400993474238,0,Normal,Neither,0.8653452809973702,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10385,1,Attack,0.45190249825264944,0.8942242134995617,0,Normal,0.018973926,0.9495470926268628,0,Normal,Neither,0.9218856530632122,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10386,1,Attack,0.4912539273044164,0.9655205999805201,0,Normal,0.0033592186,0.5754358624719976,0,Normal,Neither,0.7704782312262588,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10387,1,Attack,0.39557429316044257,0.5655985195285868,0,Normal,0.0035843838,0.5928703613519042,0,Normal,Neither,0.5792344404402454,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10388,1,Attack,0.37551289224223855,0.3408980227914678,0,Normal,0.006685637,0.7564040128567254,0,Normal,Neither,0.5486510178240966,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10389,1,Attack,0.42159021122361773,0.7321515535209896,0,Normal,0.016009228,0.9238336417648778,0,Normal,Neither,0.8279925976429336,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10390,1,Attack,0.5491230006008334,0.9909418525372553,1,Anomaly,0.035405032,0.9887016655303399,0,Normal,IF only,0.9898217590337977,0,Normal,1,Anomaly,1,Anomaly,0.9800818155254699,1,Anomaly,1
10391,1,Attack,0.4893394325385675,0.9642544073244376,0,Normal,0.00864834,0.8185448524398559,0,Normal,Neither,0.8913996298821467,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10392,1,Attack,0.5731908710047418,0.9956170254212525,1,Anomaly,0.04210608,0.9927924418038375,1,Anomaly,Both anomaly,0.994204733612545,1,Anomaly,1,Anomaly,1,Anomaly,0.9800818155254699,1,Anomaly,1
10393,1,Attack,0.4807897085658874,0.9557806564721925,0,Normal,0.040046304,0.9925002434985877,1,Anomaly,AE only,0.9741404499853901,0,Normal,0,Normal,1,Anomaly,0.9800818155254699,0,Normal,0
10394,1,Attack,0.49966502247333217,0.9718515632609331,0,Normal,0.027718524,0.9803253141131781,0,Normal,Neither,0.9760884386870556,0,Normal,0,Normal,1,Anomaly,0.9800818155254699,0,Normal,0
10395,1,Attack,0.6434475246384108,0.9995130028245837,1,Anomaly,0.1361266,0.9994156033895003,1,Anomaly,Both anomaly,0.999464303107042,1,Anomaly,1,Anomaly,1,Anomaly,0.9800818155254699,1,Anomaly,1
10396,1,Attack,0.5260735384387617,0.9843186909515925,0,Normal,0.021216199,0.9599688321807733,0,Normal,Neither,0.972143761566183,0,Normal,0,Normal,1,Anomaly,0.9800818155254699,0,Normal,0
10397,1,Attack,0.6434475246384108,0.9995130028245837,1,Anomaly,0.1361266,0.9994156033895003,1,Anomaly,Both anomaly,0.999464303107042,1,Anomaly,1,Anomaly,1,Anomaly,0.9800818155254699,1,Anomaly,1
10398,1,Attack,0.4954517551713355,0.9688321807733515,0,Normal,0.012843803,0.8922762247978961,0,Normal,Neither,0.9305542027856238,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10399,1,Attack,0.4516693452982328,0.8934450180188955,0,Normal,0.007435122,0.7834810558098763,0,Normal,Neither,0.838463036914386,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10400,1,Attack,0.42683457028486277,0.7644881659686373,0,Normal,0.0033258945,0.5717346839388332,0,Normal,Neither,0.6681114249537352,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10401,1,Attack,0.5460267113804435,0.9898704587513393,0,Normal,0.05230993,0.9965910197720853,1,Anomaly,AE only,0.9932307392617123,1,Anomaly,1,Anomaly,1,Anomaly,0.9800818155254699,1,Anomaly,1
10402,1,Attack,0.47039746836952456,0.9381513587221194,0,Normal,0.014290375,0.9089315281971364,0,Normal,Neither,0.9235414434596279,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10403,1,Attack,0.4635964021640353,0.9257816304665433,0,Normal,0.002023536,0.4238823414824194,0,Normal,Neither,0.6748319859744814,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10404,1,Attack,0.3753757841722776,0.33924223239505213,0,Normal,0.0013977393,0.3123599883120678,0,Normal,Neither,0.32580111035355996,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10405,1,Attack,0.3909376433838962,0.5250803545339437,0,Normal,0.018487865,0.9467225090094478,0,Normal,Neither,0.7359014317716958,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10406,1,Attack,0.47048788825243176,0.938346157592286,0,Normal,0.015907705,0.9233466445894614,0,Normal,Neither,0.9308464010908737,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10407,1,Attack,0.48634404157154393,0.9611376254017727,0,Normal,0.008172486,0.8072465179701958,0,Normal,Neither,0.8841920716859842,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10408,1,Attack,0.42767169467702765,0.7694555371578845,0,Normal,0.006879457,0.7648777637089705,0,Normal,Neither,0.7671666504334276,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10409,1,Attack,0.4846756447031575,0.9598714327456901,0,Normal,0.00909244,0.8303301840849323,0,Normal,Neither,0.8951008084153111,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10410,1,Attack,0.40689845765723714,0.6397194896269601,0,Normal,0.0029021453,0.5340411025616052,0,Normal,Neither,0.5868802960942827,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10411,1,Attack,0.6470535016681422,0.9995130028245837,1,Anomaly,0.039881628,0.9924028440635044,1,Anomaly,Both anomaly,0.9959579234440441,1,Anomaly,1,Anomaly,1,Anomaly,0.9800818155254699,1,Anomaly,1
10412,1,Attack,0.43955290253107765,0.843966104996591,0,Normal,0.023234999,0.9681503847277686,0,Normal,Neither,0.9060582448621798,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10413,1,Attack,0.4977327431426172,0.9708775689101004,0,Normal,0.042817548,0.9927924418038375,1,Anomaly,AE only,0.9818350053569689,0,Normal,1,Anomaly,1,Anomaly,0.9800818155254699,1,Anomaly,1
10414,1,Attack,0.49460944540443846,0.9683451835979351,0,Normal,0.02514409,0.9746761468783481,0,Normal,Neither,0.9715106652381416,0,Normal,0,Normal,1,Anomaly,0.9800818155254699,0,Normal,0
10415,1,Attack,0.5519284433732825,0.9917210480179215,1,Anomaly,0.08364207,0.9987338073439174,1,Anomaly,Both anomaly,0.9952274276809194,1,Anomaly,1,Anomaly,1,Anomaly,0.9800818155254699,1,Anomaly,1
10416,1,Attack,0.6645772596689856,0.9998052011298334,1,Anomaly,0.12991424,0.9993182039544171,1,Anomaly,Both anomaly,0.9995617025421253,1,Anomaly,1,Anomaly,1,Anomaly,0.9800818155254699,1,Anomaly,1
10417,1,Attack,0.42489579285211365,0.7515340411025616,0,Normal,0.017721958,0.9408785429044512,0,Normal,Neither,0.8462062920035064,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10418,1,Attack,0.41410009452429497,0.6830622382390182,0,Normal,0.007302664,0.7800720755819617,0,Normal,Neither,0.73156715691049,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10419,1,Attack,0.6645772596689856,0.9998052011298334,1,Anomaly,0.12991424,0.9993182039544171,1,Anomaly,Both anomaly,0.9995617025421253,1,Anomaly,1,Anomaly,1,Anomaly,0.9800818155254699,1,Anomaly,1
10420,1,Attack,0.40417067499127723,0.6243303788838025,0,Normal,0.015478083,0.9199376643615467,0,Normal,Neither,0.7721340216226746,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10421,1,Attack,0.4167180752178162,0.6995227427680919,0,Normal,0.0069217877,0.7665335541053862,0,Normal,Neither,0.733028148436739,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10422,1,Attack,0.6645772596689856,0.9998052011298334,1,Anomaly,0.12991424,0.9993182039544171,1,Anomaly,Both anomaly,0.9995617025421253,1,Anomaly,1,Anomaly,1,Anomaly,0.9800818155254699,1,Anomaly,1
10423,1,Attack,0.406751061920617,0.6385506964059608,0,Normal,0.01521869,0.9178922762247979,0,Normal,Neither,0.7782214863153794,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10424,1,Attack,0.4460791346311442,0.8715301451251583,0,Normal,0.005021672,0.6866660173370994,0,Normal,Neither,0.7790980812311288,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10425,1,Attack,0.6645772596689856,0.9998052011298334,1,Anomaly,0.12991424,0.9993182039544171,1,Anomaly,Both anomaly,0.9995617025421253,1,Anomaly,1,Anomaly,1,Anomaly,0.9800818155254699,1,Anomaly,1
10426,1,Attack,0.4703669618478293,0.9380539592870362,0,Normal,0.015104924,0.9169182818739652,0,Normal,Neither,0.9274861205805007,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10427,1,Attack,0.6645772596689856,0.9998052011298334,1,Anomaly,0.12991424,0.9993182039544171,1,Anomaly,Both anomaly,0.9995617025421253,1,Anomaly,1,Anomaly,1,Anomaly,0.9800818155254699,1,Anomaly,1
10428,1,Attack,0.47140159895022227,0.9398071491185351,0,Normal,0.018679347,0.9477939027953638,0,Normal,Neither,0.9438005259569495,0,Normal,0,Normal,1,Anomaly,0.9800818155254699,0,Normal,0
10429,1,Attack,0.4919197074441382,0.966202396026103,0,Normal,0.011282966,0.869679555858576,0,Normal,Neither,0.9179409759423396,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10430,1,Attack,0.4266447344935254,0.7635141716178047,0,Normal,0.0038627873,0.6139086393298919,0,Normal,Neither,0.6887114054738483,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
10431,1,Attack,0.37284132502688144,0.29706827700399335,0,Normal,0.0011531945,0.2563553131391838,0,Normal,Neither,0.2767117950715886,0,Normal,0,Normal,0,Normal,0.9800818155254699,0,Normal,0
