dur,spkts,dpkts,sbytes,dbytes,rate,sload,dload,smean,dmean,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_sm_ips_ports,proto_arp,proto_other,proto_tcp,proto_udp,service_-,service_dns,service_ftp,service_ftp-data,service_http,service_pop3,service_radius,service_smtp,service_snmp,service_ssh,state_CON,state_ECO,state_FIN,state_INT,state_PAR,state_REQ,state_RST,state_URN,state_no
-0.090014614,0.12604466,0.1098582,0.16572109,0.4220824,-1.7006,-3.3884416,-2.4864657,0.53469384,0.78085387,-0.9342,-0.9342,-1.3569155,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.090014614,2.1865253e-08,-0.14413993,0.14010997,0.07293634,-1.7006,-3.3884416,-2.4864657,0.86107916,0.43920448,-0.5208099,-0.9342,-1.3569155,-0.41503748,0.40546513,1.9046542e-09,-0.7564708,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.090014614,-0.88280696,-0.9363967,-1.5751514,-0.79388744,-1.7006,-3.3884416,-2.4864657,0.034213025,0.011067403,-0.9342,1.5105633,3.337241,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.090014614,0.46142572,1.6135455,0.35612872,1.6670707,-1.7006,-3.3884416,-2.4864657,-0.0099449055,1.4018095,-0.9342,-0.9342,-1.3569155,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16.334494,-0.4014624,-0.4258327,-0.63050056,-0.09903108,-1.7000608,-3.2280383,-2.2716293,0.2959459,0.473337,-0.9342,1.0497438,2.4524279,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16.334488,-0.13589084,-0.14413993,0.1087848,0.07242215,-1.6995232,-2.9974208,-2.1845772,1.2137804,0.43826804,-0.9342,-0.9342,-1.3569155,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.090014614,-0.88280696,-0.9363967,-1.6034503,-0.70513076,-1.7006,-3.3884416,-2.4864657,-0.03515048,0.17340998,-0.9342,1.5558838,3.4242601,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16.33426,-0.4014624,-0.4258327,-0.56359243,-0.09903108,-1.7000608,-3.2121809,-2.271614,0.4586232,0.473337,-0.5208099,1.1200851,2.5874894,-0.41503748,0.40546513,1.9046542e-09,-0.31396374,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16.33448,-0.4014624,-0.4258327,-0.58495873,-0.09903108,-1.7000608,-3.2173688,-2.2716281,0.40665638,0.473337,-0.5208099,1.1858851,2.713831,-0.41503748,0.40546513,1.9046542e-09,-0.31396374,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.090014614,-0.4014624,-0.4258327,-0.5498178,-0.43241113,-1.7006,-3.3884416,-2.4864657,0.49213377,-0.13233632,-0.9342,-0.5208099,-0.5631708,-0.41503748,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16.334492,-0.4014624,-0.4258327,-0.5655901,-0.09903108,-1.7000608,-3.2126842,-2.271629,0.45376354,0.473337,3.065853e-08,1.2476946,2.8325105,0.32192814,0.91629076,1.9046542e-09,4.157314e-09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.090014614,-0.88280696,-0.9363967,-1.6107706,-0.60306334,-1.7006,-3.3884416,-2.4864657,-0.05309346,0.36009896,-0.9342,1.5992752,3.5075755,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.090014614,-0.88280696,-0.9363967,-1.7166218,-0.79993826,-1.7006,-3.3884416,-2.4864657,-0.31254637,3.607586e-08,-0.9342,1.6408951,3.5874894,-0.41503748,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.090014614,-0.88280696,-0.9363967,-1.625726,-0.628108,-1.7006,-3.3884416,-2.4864657,-0.089750834,0.31429037,-0.9342,1.6808823,3.6642683,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.090014614,0.20592679,0.21842733,0.3687044,0.23552401,-1.7006,-3.3884416,-2.4864657,0.7852722,0.31792614,3.065853e-08,3.065853e-08,2.4524279,0.32192814,0.91629076,1.9046542e-09,0.24352923,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.090014614,-0.88280696,-1.2585267,-1.8494507,-2.0387404,-1.7006,-3.3884416,-2.4864657,-0.6381248,-2.2658617,-0.9342,-0.9342,-1.3569155,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16.334494,-0.4014624,-0.4258327,-0.55961967,-0.09903108,-1.7000608,-3.2112224,-2.2716293,0.4682875,0.473337,-0.5208099,1.3059703,2.9444048,-0.41503748,0.40546513,1.9046542e-09,-0.31396374,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.090014614,-0.88280696,-0.9363967,-1.6034503,-0.80612504,-1.7006,-3.3884416,-2.4864657,-0.03515048,-0.011316084,-0.9342,1.7193604,3.7381494,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.090014614,-0.88280696,-0.9363967,-1.6034503,-0.80612504,-1.7006,-3.3884416,-2.4864657,-0.03515048,-0.011316084,-0.9342,1.7564389,3.8093433,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16.334375,0.28884098,0.25562596,0.43189833,0.35697794,-1.697757,-2.865343,-2.0162687,0.6885938,0.4972387,0.3430488,0.80386823,2.5874894,0.807355,1.252763,1.9046542e-09,0.6107405,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.090014614,-0.4014624,-0.4258327,-0.5498178,-0.43241113,-1.7006,-3.3884416,-2.4864657,0.49213377,-0.13233632,-0.9342,-0.22750498,7.45716e-09,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.090014614,-0.06269805,2.3192557e-08,-0.10620243,0.27477276,-1.7006,-3.3884416,-2.4864657,0.45801696,0.63830423,-0.9342,-0.9342,-1.3569155,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16.334465,-0.4014624,-0.4258327,-0.5645903,-0.09903108,-1.7000608,-3.212438,-2.2716272,0.4561958,0.473337,-0.22750498,1.3610942,3.0502474,5.4956706e-09,0.6931472,1.9046542e-09,4.157314e-09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.090014614,-0.4014624,-0.51056397,-0.5060594,-0.4300067,-1.7006,-3.3884416,-2.4864657,0.59863305,-0.01707103,-0.9342,-0.9342,-1.3569155,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.090014614,-0.88280696,-0.9363967,-1.582084,-0.5760094,-1.7006,-3.3884416,-2.4864657,0.017220687,0.40958264,-0.9342,1.792216,3.8780384,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.090014614,-0.88280696,-0.9363967,-1.6733409,-0.6783013,-1.7006,-3.3884416,-2.4864657,-0.20646004,0.22248308,-0.9342,1.8267802,3.9444048,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16.334482,-0.4014624,-0.4258327,-0.56659186,-0.09903108,-1.7000608,-3.212928,-2.2716284,0.45132697,0.473337,-0.22750498,1.4133902,3.1506603,5.4956706e-09,0.6931472,1.9046542e-09,4.157314e-09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16.334486,-0.4014624,-0.4258327,-0.55961967,-0.09903108,-1.7000608,-3.2112217,-2.2716286,0.4682875,0.473337,-0.22750498,1.4631339,3.2461727,5.4956706e-09,0.6931472,1.9046542e-09,4.157314e-09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.090014614,-0.88280696,-0.9363967,-1.625726,-0.815674,-1.7006,-3.3884416,-2.4864657,-0.089750834,-0.028781889,-0.9342,1.8602108,4.0085945,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.090014614,-0.88280696,-0.9363967,-1.6034503,-0.7709324,-1.7006,-3.3884416,-2.4864657,-0.03515048,0.05305391,-0.9342,1.8925802,4.0707464,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.090014614,-0.88280696,-1.2585267,-1.8981744,-2.0387404,-1.7006,-3.3884416,-2.4864657,-0.757552,-2.2658617,-0.9342,-0.9342,-1.3569155,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16.334442,-0.4014624,-0.4258327,-0.5675954,-0.09903108,-1.7000608,-3.2131703,-2.2716258,0.4488855,0.473337,3.065853e-08,1.5105633,3.337241,0.32192814,0.91629076,1.9046542e-09,0.24352923,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.090014614,-0.88280696,-0.9363967,-1.6107706,-0.6883133,-1.7006,-3.3884416,-2.4864657,-0.05309346,0.20417042,-0.9342,1.9239533,4.1309857,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16.334488,-0.4014624,-0.51056397,-0.9887825,-0.101681635,-1.7001148,-3.2954998,-2.2728605,-0.5714649,0.5804273,-0.22750498,0.8925802,2.713831,5.4956706e-09,0.6931472,1.9046542e-09,-0.31396374,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.090014614,-0.88280696,-0.9363967,-1.6489922,-0.7764942,-1.7006,-3.3884416,-2.4864657,-0.14677857,0.042880952,-0.9342,1.9543897,4.189426,-0.41503748,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.090014614,-0.06269805,-0.18843396,0.039248873,0.18198112,-1.7006,-3.3884416,-2.4864657,0.8118334,0.6908628,-0.9342,-0.9342,-1.3569155,-1.0,1.9046542e-09,1.9046542e-09,-0.7564708,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
